session,new_class_id,original_class_id,image_id,path,side
0,1,2,49,images/class_001/img_000008_bottom_orig002.jpg,bottom
0,1,2,86,images/class_001/img_000045_top_orig002.jpg,top
0,1,2,85,images/class_001/img_000044_top_orig002.jpg,top
0,1,2,99,images/class_001/img_000058_top_orig002.jpg,top
0,1,2,96,images/class_001/img_000055_top_orig002.jpg,top
0,2,3,123,images/class_002/img_000022_bottom_orig003.jpg,bottom
0,2,3,144,images/class_002/img_000043_top_orig003.jpg,top
0,2,3,147,images/class_002/img_000046_top_orig003.jpg,top
0,2,3,139,images/class_002/img_000038_top_orig003.jpg,top
0,2,3,128,images/class_002/img_000027_top_orig003.jpg,top
0,2,3,140,images/class_002/img_000039_top_orig003.jpg,top
0,2,3,133,images/class_002/img_000032_top_orig003.jpg,top
0,2,3,114,images/class_002/img_000013_bottom_orig003.jpg,bottom
0,2,3,132,images/class_002/img_000031_top_orig003.jpg,top
0,2,3,110,images/class_002/img_000009_bottom_orig003.jpg,bottom
0,2,3,124,images/class_002/img_000023_bottom_orig003.jpg,bottom
0,2,3,143,images/class_002/img_000042_top_orig003.jpg,top
0,2,3,137,images/class_002/img_000036_top_orig003.jpg,top
0,2,3,102,images/class_002/img_000001_bottom_orig003.jpg,bottom
0,2,3,109,images/class_002/img_000008_bottom_orig003.jpg,bottom
0,2,3,116,images/class_002/img_000015_bottom_orig003.jpg,bottom
0,2,3,136,images/class_002/img_000035_top_orig003.jpg,top
0,2,3,134,images/class_002/img_000033_top_orig003.jpg,top
0,2,3,104,images/class_002/img_000003_bottom_orig003.jpg,bottom
0,2,3,119,images/class_002/img_000018_bottom_orig003.jpg,bottom
0,2,3,148,images/class_002/img_000047_top_orig003.jpg,top
0,2,3,106,images/class_002/img_000005_bottom_orig003.jpg,bottom
0,2,3,112,images/class_002/img_000011_bottom_orig003.jpg,bottom
0,2,3,127,images/class_002/img_000026_top_orig003.jpg,top
0,2,3,108,images/class_002/img_000007_bottom_orig003.jpg,bottom
0,3,4,154,images/class_003/img_000003_bottom_orig004.jpg,bottom
0,3,4,188,images/class_003/img_000037_top_orig004.jpg,top
0,3,4,165,images/class_003/img_000014_bottom_orig004.jpg,bottom
0,3,4,171,images/class_003/img_000020_bottom_orig004.jpg,bottom
0,3,4,189,images/class_003/img_000038_top_orig004.jpg,top
0,3,4,169,images/class_003/img_000018_bottom_orig004.jpg,bottom
0,3,4,177,images/class_003/img_000026_top_orig004.jpg,top
0,3,4,156,images/class_003/img_000005_bottom_orig004.jpg,bottom
0,3,4,183,images/class_003/img_000032_top_orig004.jpg,top
0,3,4,159,images/class_003/img_000008_bottom_orig004.jpg,bottom
0,3,4,163,images/class_003/img_000012_bottom_orig004.jpg,bottom
0,3,4,176,images/class_003/img_000025_top_orig004.jpg,top
0,3,4,170,images/class_003/img_000019_bottom_orig004.jpg,bottom
0,3,4,179,images/class_003/img_000028_top_orig004.jpg,top
0,3,4,190,images/class_003/img_000039_top_orig004.jpg,top
0,3,4,160,images/class_003/img_000009_bottom_orig004.jpg,bottom
0,3,4,185,images/class_003/img_000034_top_orig004.jpg,top
0,3,4,167,images/class_003/img_000016_bottom_orig004.jpg,bottom
0,3,4,166,images/class_003/img_000015_bottom_orig004.jpg,bottom
0,3,4,184,images/class_003/img_000033_top_orig004.jpg,top
0,4,5,210,images/class_004/img_000019_bottom_orig005.jpg,bottom
0,4,5,197,images/class_004/img_000006_bottom_orig005.jpg,bottom
0,4,5,205,images/class_004/img_000014_bottom_orig005.jpg,bottom
0,4,5,220,images/class_004/img_000029_top_orig005.jpg,top
0,4,5,193,images/class_004/img_000002_bottom_orig005.jpg,bottom
0,4,5,223,images/class_004/img_000032_top_orig005.jpg,top
0,4,5,203,images/class_004/img_000012_bottom_orig005.jpg,bottom
0,4,5,195,images/class_004/img_000004_bottom_orig005.jpg,bottom
0,4,5,227,images/class_004/img_000036_top_orig005.jpg,top
0,4,5,202,images/class_004/img_000011_bottom_orig005.jpg,bottom
0,4,5,199,images/class_004/img_000008_bottom_orig005.jpg,bottom
0,4,5,225,images/class_004/img_000034_top_orig005.jpg,top
0,4,5,226,images/class_004/img_000035_top_orig005.jpg,top
0,4,5,213,images/class_004/img_000022_top_orig005.jpg,top
0,4,5,221,images/class_004/img_000030_top_orig005.jpg,top
0,4,5,216,images/class_004/img_000025_top_orig005.jpg,top
0,4,5,209,images/class_004/img_000018_bottom_orig005.jpg,bottom
0,4,5,207,images/class_004/img_000016_bottom_orig005.jpg,bottom
0,4,5,218,images/class_004/img_000027_top_orig005.jpg,top
0,4,5,229,images/class_004/img_000038_top_orig005.jpg,top
0,5,6,262,images/class_005/img_000030_top_orig006.jpg,top
0,5,6,244,images/class_005/img_000012_bottom_orig006.jpg,bottom
0,5,6,236,images/class_005/img_000004_bottom_orig006.jpg,bottom
0,5,6,259,images/class_005/img_000027_top_orig006.jpg,top
0,5,6,268,images/class_005/img_000036_top_orig006.jpg,top
0,5,6,235,images/class_005/img_000003_bottom_orig006.jpg,bottom
0,5,6,232,images/class_005/img_000000_bottom_orig006.jpg,bottom
0,5,6,269,images/class_005/img_000037_top_orig006.jpg,top
0,5,6,263,images/class_005/img_000031_top_orig006.jpg,top
0,5,6,245,images/class_005/img_000013_bottom_orig006.jpg,bottom
0,5,6,260,images/class_005/img_000028_top_orig006.jpg,top
0,5,6,256,images/class_005/img_000024_top_orig006.jpg,top
0,5,6,248,images/class_005/img_000016_bottom_orig006.jpg,bottom
0,5,6,240,images/class_005/img_000008_bottom_orig006.jpg,bottom
0,5,6,257,images/class_005/img_000025_top_orig006.jpg,top
0,5,6,242,images/class_005/img_000010_bottom_orig006.jpg,bottom
0,5,6,265,images/class_005/img_000033_top_orig006.jpg,top
0,5,6,252,images/class_005/img_000020_bottom_orig006.jpg,bottom
0,5,6,243,images/class_005/img_000011_bottom_orig006.jpg,bottom
0,5,6,246,images/class_005/img_000014_bottom_orig006.jpg,bottom
0,6,7,288,images/class_006/img_000016_bottom_orig007.jpg,bottom
0,6,7,304,images/class_006/img_000032_top_orig007.jpg,top
0,6,7,282,images/class_006/img_000010_bottom_orig007.jpg,bottom
0,6,7,272,images/class_006/img_000000_bottom_orig007.jpg,bottom
0,6,7,309,images/class_006/img_000037_top_orig007.jpg,top
0,6,7,284,images/class_006/img_000012_bottom_orig007.jpg,bottom
0,6,7,292,images/class_006/img_000020_bottom_orig007.jpg,bottom
0,6,7,298,images/class_006/img_000026_top_orig007.jpg,top
0,6,7,306,images/class_006/img_000034_top_orig007.jpg,top
0,6,7,291,images/class_006/img_000019_bottom_orig007.jpg,bottom
0,6,7,285,images/class_006/img_000013_bottom_orig007.jpg,bottom
0,6,7,295,images/class_006/img_000023_bottom_orig007.jpg,bottom
0,6,7,307,images/class_006/img_000035_top_orig007.jpg,top
0,6,7,316,images/class_006/img_000044_top_orig007.jpg,top
0,6,7,283,images/class_006/img_000011_bottom_orig007.jpg,bottom
0,6,7,289,images/class_006/img_000017_bottom_orig007.jpg,bottom
0,6,7,308,images/class_006/img_000036_top_orig007.jpg,top
0,6,7,303,images/class_006/img_000031_top_orig007.jpg,top
0,6,7,296,images/class_006/img_000024_bottom_orig007.jpg,bottom
0,6,7,317,images/class_006/img_000045_top_orig007.jpg,top
0,6,7,290,images/class_006/img_000018_bottom_orig007.jpg,bottom
0,6,7,314,images/class_006/img_000042_top_orig007.jpg,top
0,6,7,277,images/class_006/img_000005_bottom_orig007.jpg,bottom
0,7,8,354,images/class_007/img_000036_top_orig008.jpg,top
0,7,8,352,images/class_007/img_000034_top_orig008.jpg,top
0,7,8,338,images/class_007/img_000020_bottom_orig008.jpg,bottom
0,7,8,348,images/class_007/img_000030_top_orig008.jpg,top
0,7,8,355,images/class_007/img_000037_top_orig008.jpg,top
0,7,8,337,images/class_007/img_000019_bottom_orig008.jpg,bottom
0,7,8,325,images/class_007/img_000007_bottom_orig008.jpg,bottom
0,7,8,330,images/class_007/img_000012_bottom_orig008.jpg,bottom
0,7,8,323,images/class_007/img_000005_bottom_orig008.jpg,bottom
0,7,8,345,images/class_007/img_000027_top_orig008.jpg,top
0,7,8,341,images/class_007/img_000023_top_orig008.jpg,top
0,7,8,356,images/class_007/img_000038_top_orig008.jpg,top
0,7,8,321,images/class_007/img_000003_bottom_orig008.jpg,bottom
0,7,8,358,images/class_007/img_000040_top_orig008.jpg,top
0,7,8,328,images/class_007/img_000010_bottom_orig008.jpg,bottom
0,7,8,335,images/class_007/img_000017_bottom_orig008.jpg,bottom
0,7,8,347,images/class_007/img_000029_top_orig008.jpg,top
0,7,8,319,images/class_007/img_000001_bottom_orig008.jpg,bottom
0,7,8,344,images/class_007/img_000026_top_orig008.jpg,top
0,7,8,350,images/class_007/img_000032_top_orig008.jpg,top
0,7,8,329,images/class_007/img_000011_bottom_orig008.jpg,bottom
0,8,9,374,images/class_008/img_000013_bottom_orig009.jpg,bottom
0,8,9,366,images/class_008/img_000005_bottom_orig009.jpg,bottom
0,8,9,368,images/class_008/img_000007_bottom_orig009.jpg,bottom
0,8,9,387,images/class_008/img_000026_top_orig009.jpg,top
0,8,9,375,images/class_008/img_000014_bottom_orig009.jpg,bottom
0,8,9,367,images/class_008/img_000006_bottom_orig009.jpg,bottom
0,8,9,388,images/class_008/img_000027_top_orig009.jpg,top
0,8,9,386,images/class_008/img_000025_top_orig009.jpg,top
0,8,9,371,images/class_008/img_000010_bottom_orig009.jpg,bottom
0,8,9,409,images/class_008/img_000048_top_orig009.jpg,top
0,8,9,403,images/class_008/img_000042_top_orig009.jpg,top
0,8,9,362,images/class_008/img_000001_bottom_orig009.jpg,bottom
0,8,9,402,images/class_008/img_000041_top_orig009.jpg,top
0,8,9,379,images/class_008/img_000018_bottom_orig009.jpg,bottom
0,8,9,392,images/class_008/img_000031_top_orig009.jpg,top
0,8,9,404,images/class_008/img_000043_top_orig009.jpg,top
0,8,9,373,images/class_008/img_000012_bottom_orig009.jpg,bottom
0,8,9,381,images/class_008/img_000020_bottom_orig009.jpg,bottom
0,8,9,408,images/class_008/img_000047_top_orig009.jpg,top
0,8,9,407,images/class_008/img_000046_top_orig009.jpg,top
0,8,9,382,images/class_008/img_000021_bottom_orig009.jpg,bottom
0,8,9,378,images/class_008/img_000017_bottom_orig009.jpg,bottom
0,8,9,399,images/class_008/img_000038_top_orig009.jpg,top
0,8,9,391,images/class_008/img_000030_top_orig009.jpg,top
0,9,10,434,images/class_009/img_000024_top_orig010.jpg,top
0,9,10,425,images/class_009/img_000015_bottom_orig010.jpg,bottom
0,9,10,414,images/class_009/img_000004_bottom_orig010.jpg,bottom
0,9,10,437,images/class_009/img_000027_top_orig010.jpg,top
0,9,10,429,images/class_009/img_000019_bottom_orig010.jpg,bottom
0,9,10,442,images/class_009/img_000032_top_orig010.jpg,top
0,9,10,450,images/class_009/img_000040_top_orig010.jpg,top
0,9,10,430,images/class_009/img_000020_bottom_orig010.jpg,bottom
0,9,10,441,images/class_009/img_000031_top_orig010.jpg,top
0,9,10,454,images/class_009/img_000044_top_orig010.jpg,top
0,9,10,419,images/class_009/img_000009_bottom_orig010.jpg,bottom
0,9,10,440,images/class_009/img_000030_top_orig010.jpg,top
0,9,10,453,images/class_009/img_000043_top_orig010.jpg,top
0,9,10,448,images/class_009/img_000038_top_orig010.jpg,top
0,9,10,424,images/class_009/img_000014_bottom_orig010.jpg,bottom
0,9,10,426,images/class_009/img_000016_bottom_orig010.jpg,bottom
0,9,10,417,images/class_009/img_000007_bottom_orig010.jpg,bottom
0,9,10,415,images/class_009/img_000005_bottom_orig010.jpg,bottom
0,9,10,436,images/class_009/img_000026_top_orig010.jpg,top
0,9,10,427,images/class_009/img_000017_bottom_orig010.jpg,bottom
0,9,10,447,images/class_009/img_000037_top_orig010.jpg,top
0,9,10,423,images/class_009/img_000013_bottom_orig010.jpg,bottom
0,10,11,487,images/class_010/img_000032_top_orig011.jpg,top
0,10,11,483,images/class_010/img_000028_top_orig011.jpg,top
0,10,11,488,images/class_010/img_000033_top_orig011.jpg,top
0,10,11,492,images/class_010/img_000037_top_orig011.jpg,top
0,10,11,460,images/class_010/img_000005_bottom_orig011.jpg,bottom
0,10,11,480,images/class_010/img_000025_top_orig011.jpg,top
0,10,11,461,images/class_010/img_000006_bottom_orig011.jpg,bottom
0,10,11,456,images/class_010/img_000001_bottom_orig011.jpg,bottom
0,10,11,481,images/class_010/img_000026_top_orig011.jpg,top
0,10,11,472,images/class_010/img_000017_bottom_orig011.jpg,bottom
0,10,11,493,images/class_010/img_000038_top_orig011.jpg,top
0,10,11,473,images/class_010/img_000018_bottom_orig011.jpg,bottom
0,10,11,469,images/class_010/img_000014_bottom_orig011.jpg,bottom
0,10,11,489,images/class_010/img_000034_top_orig011.jpg,top
0,10,11,479,images/class_010/img_000024_top_orig011.jpg,top
0,10,11,490,images/class_010/img_000035_top_orig011.jpg,top
0,10,11,495,images/class_010/img_000040_top_orig011.jpg,top
0,10,11,471,images/class_010/img_000016_bottom_orig011.jpg,bottom
0,10,11,466,images/class_010/img_000011_bottom_orig011.jpg,bottom
0,10,11,468,images/class_010/img_000013_bottom_orig011.jpg,bottom
0,10,11,470,images/class_010/img_000015_bottom_orig011.jpg,bottom
0,10,11,496,images/class_010/img_000041_top_orig011.jpg,top
0,11,12,516,images/class_011/img_000016_bottom_orig012.jpg,bottom
0,11,12,514,images/class_011/img_000014_bottom_orig012.jpg,bottom
0,11,12,513,images/class_011/img_000013_bottom_orig012.jpg,bottom
0,11,12,540,images/class_011/img_000040_top_orig012.jpg,top
0,11,12,511,images/class_011/img_000011_bottom_orig012.jpg,bottom
0,11,12,529,images/class_011/img_000029_top_orig012.jpg,top
0,11,12,502,images/class_011/img_000002_bottom_orig012.jpg,bottom
0,11,12,522,images/class_011/img_000022_top_orig012.jpg,top
0,11,12,500,images/class_011/img_000000_bottom_orig012.jpg,bottom
0,11,12,517,images/class_011/img_000017_bottom_orig012.jpg,bottom
0,11,12,534,images/class_011/img_000034_top_orig012.jpg,top
0,11,12,507,images/class_011/img_000007_bottom_orig012.jpg,bottom
0,11,12,536,images/class_011/img_000036_top_orig012.jpg,top
0,11,12,532,images/class_011/img_000032_top_orig012.jpg,top
0,11,12,521,images/class_011/img_000021_top_orig012.jpg,top
0,11,12,506,images/class_011/img_000006_bottom_orig012.jpg,bottom
0,11,12,531,images/class_011/img_000031_top_orig012.jpg,top
0,11,12,538,images/class_011/img_000038_top_orig012.jpg,top
0,11,12,537,images/class_011/img_000037_top_orig012.jpg,top
0,11,12,504,images/class_011/img_000004_bottom_orig012.jpg,bottom
0,12,13,567,images/class_012/img_000026_top_orig013.jpg,top
0,12,13,576,images/class_012/img_000035_top_orig013.jpg,top
0,12,13,564,images/class_012/img_000023_bottom_orig013.jpg,bottom
0,12,13,578,images/class_012/img_000037_top_orig013.jpg,top
0,12,13,584,images/class_012/img_000043_top_orig013.jpg,top
0,12,13,577,images/class_012/img_000036_top_orig013.jpg,top
0,12,13,560,images/class_012/img_000019_bottom_orig013.jpg,bottom
0,12,13,558,images/class_012/img_000017_bottom_orig013.jpg,bottom
0,12,13,550,images/class_012/img_000009_bottom_orig013.jpg,bottom
0,12,13,551,images/class_012/img_000010_bottom_orig013.jpg,bottom
0,12,13,554,images/class_012/img_000013_bottom_orig013.jpg,bottom
0,12,13,581,images/class_012/img_000040_top_orig013.jpg,top
0,12,13,563,images/class_012/img_000022_bottom_orig013.jpg,bottom
0,12,13,547,images/class_012/img_000006_bottom_orig013.jpg,bottom
0,12,13,549,images/class_012/img_000008_bottom_orig013.jpg,bottom
0,12,13,588,images/class_012/img_000047_top_orig013.jpg,top
0,12,13,543,images/class_012/img_000002_bottom_orig013.jpg,bottom
0,12,13,574,images/class_012/img_000033_top_orig013.jpg,top
0,12,13,587,images/class_012/img_000046_top_orig013.jpg,top
0,12,13,566,images/class_012/img_000025_bottom_orig013.jpg,bottom
0,12,13,545,images/class_012/img_000004_bottom_orig013.jpg,bottom
0,12,13,583,images/class_012/img_000042_top_orig013.jpg,top
0,12,13,585,images/class_012/img_000044_top_orig013.jpg,top
0,12,13,589,images/class_012/img_000048_top_orig013.jpg,top
0,12,13,553,images/class_012/img_000012_bottom_orig013.jpg,bottom
0,13,14,594,images/class_013/img_000002_bottom_orig014.jpg,bottom
0,13,14,603,images/class_013/img_000011_bottom_orig014.jpg,bottom
0,13,14,599,images/class_013/img_000007_bottom_orig014.jpg,bottom
0,13,14,615,images/class_013/img_000023_top_orig014.jpg,top
0,13,14,609,images/class_013/img_000017_bottom_orig014.jpg,bottom
0,13,14,613,images/class_013/img_000021_bottom_orig014.jpg,bottom
0,13,14,624,images/class_013/img_000032_top_orig014.jpg,top
0,13,14,634,images/class_013/img_000042_top_orig014.jpg,top
0,13,14,620,images/class_013/img_000028_top_orig014.jpg,top
0,13,14,617,images/class_013/img_000025_top_orig014.jpg,top
0,13,14,616,images/class_013/img_000024_top_orig014.jpg,top
0,13,14,611,images/class_013/img_000019_bottom_orig014.jpg,bottom
0,13,14,604,images/class_013/img_000012_bottom_orig014.jpg,bottom
0,13,14,631,images/class_013/img_000039_top_orig014.jpg,top
0,13,14,593,images/class_013/img_000001_bottom_orig014.jpg,bottom
0,13,14,630,images/class_013/img_000038_top_orig014.jpg,top
0,13,14,610,images/class_013/img_000018_bottom_orig014.jpg,bottom
0,13,14,606,images/class_013/img_000014_bottom_orig014.jpg,bottom
0,13,14,608,images/class_013/img_000016_bottom_orig014.jpg,bottom
0,13,14,633,images/class_013/img_000041_top_orig014.jpg,top
0,13,14,621,images/class_013/img_000029_top_orig014.jpg,top
0,13,14,632,images/class_013/img_000040_top_orig014.jpg,top
0,14,15,639,images/class_014/img_000003_bottom_orig015.jpg,bottom
0,14,15,658,images/class_014/img_000022_top_orig015.jpg,top
0,14,15,664,images/class_014/img_000028_top_orig015.jpg,top
0,14,15,638,images/class_014/img_000002_bottom_orig015.jpg,bottom
0,14,15,665,images/class_014/img_000029_top_orig015.jpg,top
0,14,15,663,images/class_014/img_000027_top_orig015.jpg,top
0,14,15,674,images/class_014/img_000038_top_orig015.jpg,top
0,14,15,657,images/class_014/img_000021_top_orig015.jpg,top
0,14,15,655,images/class_014/img_000019_bottom_orig015.jpg,bottom
0,14,15,670,images/class_014/img_000034_top_orig015.jpg,top
0,14,15,675,images/class_014/img_000039_top_orig015.jpg,top
0,14,15,648,images/class_014/img_000012_bottom_orig015.jpg,bottom
0,14,15,671,images/class_014/img_000035_top_orig015.jpg,top
0,14,15,646,images/class_014/img_000010_bottom_orig015.jpg,bottom
0,14,15,667,images/class_014/img_000031_top_orig015.jpg,top
0,14,15,642,images/class_014/img_000006_bottom_orig015.jpg,bottom
0,14,15,641,images/class_014/img_000005_bottom_orig015.jpg,bottom
0,14,15,647,images/class_014/img_000011_bottom_orig015.jpg,bottom
0,14,15,636,images/class_014/img_000000_bottom_orig015.jpg,bottom
0,14,15,654,images/class_014/img_000018_bottom_orig015.jpg,bottom
0,15,16,683,images/class_015/img_000006_bottom_orig016.jpg,bottom
0,15,16,687,images/class_015/img_000010_bottom_orig016.jpg,bottom
0,15,16,700,images/class_015/img_000023_top_orig016.jpg,top
0,15,16,690,images/class_015/img_000013_bottom_orig016.jpg,bottom
0,15,16,717,images/class_015/img_000040_top_orig016.jpg,top
0,15,16,705,images/class_015/img_000028_top_orig016.jpg,top
0,15,16,684,images/class_015/img_000007_bottom_orig016.jpg,bottom
0,15,16,677,images/class_015/img_000000_bottom_orig016.jpg,bottom
0,15,16,715,images/class_015/img_000038_top_orig016.jpg,top
0,15,16,702,images/class_015/img_000025_top_orig016.jpg,top
0,15,16,699,images/class_015/img_000022_top_orig016.jpg,top
0,15,16,692,images/class_015/img_000015_bottom_orig016.jpg,bottom
0,15,16,688,images/class_015/img_000011_bottom_orig016.jpg,bottom
0,15,16,696,images/class_015/img_000019_bottom_orig016.jpg,bottom
0,15,16,701,images/class_015/img_000024_top_orig016.jpg,top
0,15,16,681,images/class_015/img_000004_bottom_orig016.jpg,bottom
0,15,16,709,images/class_015/img_000032_top_orig016.jpg,top
0,15,16,695,images/class_015/img_000018_bottom_orig016.jpg,bottom
0,15,16,716,images/class_015/img_000039_top_orig016.jpg,top
0,15,16,706,images/class_015/img_000029_top_orig016.jpg,top
0,16,17,728,images/class_016/img_000010_bottom_orig017.jpg,bottom
0,16,17,749,images/class_016/img_000031_top_orig017.jpg,top
0,16,17,755,images/class_016/img_000037_top_orig017.jpg,top
0,16,17,725,images/class_016/img_000007_bottom_orig017.jpg,bottom
0,16,17,732,images/class_016/img_000014_bottom_orig017.jpg,bottom
0,16,17,754,images/class_016/img_000036_top_orig017.jpg,top
0,16,17,750,images/class_016/img_000032_top_orig017.jpg,top
0,16,17,752,images/class_016/img_000034_top_orig017.jpg,top
0,16,17,738,images/class_016/img_000020_bottom_orig017.jpg,bottom
0,16,17,724,images/class_016/img_000006_bottom_orig017.jpg,bottom
0,16,17,747,images/class_016/img_000029_top_orig017.jpg,top
0,16,17,733,images/class_016/img_000015_bottom_orig017.jpg,bottom
0,16,17,740,images/class_016/img_000022_top_orig017.jpg,top
0,16,17,722,images/class_016/img_000004_bottom_orig017.jpg,bottom
0,16,17,743,images/class_016/img_000025_top_orig017.jpg,top
0,16,17,723,images/class_016/img_000005_bottom_orig017.jpg,bottom
0,16,17,742,images/class_016/img_000024_top_orig017.jpg,top
0,16,17,719,images/class_016/img_000001_bottom_orig017.jpg,bottom
0,16,17,730,images/class_016/img_000012_bottom_orig017.jpg,bottom
0,16,17,753,images/class_016/img_000035_top_orig017.jpg,top
0,16,17,756,images/class_016/img_000038_top_orig017.jpg,top
0,17,18,769,images/class_017/img_000009_bottom_orig018.jpg,bottom
0,17,18,785,images/class_017/img_000025_top_orig018.jpg,top
0,17,18,763,images/class_017/img_000003_bottom_orig018.jpg,bottom
0,17,18,775,images/class_017/img_000015_bottom_orig018.jpg,bottom
0,17,18,762,images/class_017/img_000002_bottom_orig018.jpg,bottom
0,17,18,796,images/class_017/img_000036_top_orig018.jpg,top
0,17,18,760,images/class_017/img_000000_bottom_orig018.jpg,bottom
0,17,18,776,images/class_017/img_000016_bottom_orig018.jpg,bottom
0,17,18,787,images/class_017/img_000027_top_orig018.jpg,top
0,17,18,800,images/class_017/img_000040_top_orig018.jpg,top
0,17,18,799,images/class_017/img_000039_top_orig018.jpg,top
0,17,18,765,images/class_017/img_000005_bottom_orig018.jpg,bottom
0,17,18,782,images/class_017/img_000022_top_orig018.jpg,top
0,17,18,794,images/class_017/img_000034_top_orig018.jpg,top
0,17,18,786,images/class_017/img_000026_top_orig018.jpg,top
0,17,18,780,images/class_017/img_000020_bottom_orig018.jpg,bottom
0,17,18,761,images/class_017/img_000001_bottom_orig018.jpg,bottom
0,17,18,789,images/class_017/img_000029_top_orig018.jpg,top
0,17,18,779,images/class_017/img_000019_bottom_orig018.jpg,bottom
0,17,18,767,images/class_017/img_000007_bottom_orig018.jpg,bottom
0,17,18,791,images/class_017/img_000031_top_orig018.jpg,top
0,18,19,823,images/class_018/img_000020_bottom_orig019.jpg,bottom
0,18,19,834,images/class_018/img_000031_top_orig019.jpg,top
0,18,19,835,images/class_018/img_000032_top_orig019.jpg,top
0,18,19,814,images/class_018/img_000011_bottom_orig019.jpg,bottom
0,18,19,838,images/class_018/img_000035_top_orig019.jpg,top
0,18,19,837,images/class_018/img_000034_top_orig019.jpg,top
0,18,19,805,images/class_018/img_000002_bottom_orig019.jpg,bottom
0,18,19,824,images/class_018/img_000021_bottom_orig019.jpg,bottom
0,18,19,804,images/class_018/img_000001_bottom_orig019.jpg,bottom
0,18,19,846,images/class_018/img_000043_top_orig019.jpg,top
0,18,19,827,images/class_018/img_000024_top_orig019.jpg,top
0,18,19,828,images/class_018/img_000025_top_orig019.jpg,top
0,18,19,818,images/class_018/img_000015_bottom_orig019.jpg,bottom
0,18,19,833,images/class_018/img_000030_top_orig019.jpg,top
0,18,19,836,images/class_018/img_000033_top_orig019.jpg,top
0,18,19,809,images/class_018/img_000006_bottom_orig019.jpg,bottom
0,18,19,847,images/class_018/img_000044_top_orig019.jpg,top
0,18,19,816,images/class_018/img_000013_bottom_orig019.jpg,bottom
0,18,19,839,images/class_018/img_000036_top_orig019.jpg,top
0,18,19,810,images/class_018/img_000007_bottom_orig019.jpg,bottom
0,18,19,808,images/class_018/img_000005_bottom_orig019.jpg,bottom
0,18,19,806,images/class_018/img_000003_bottom_orig019.jpg,bottom
0,19,20,865,images/class_019/img_000017_bottom_orig020.jpg,bottom
0,19,20,873,images/class_019/img_000025_bottom_orig020.jpg,bottom
0,19,20,877,images/class_019/img_000029_top_orig020.jpg,top
0,19,20,866,images/class_019/img_000018_bottom_orig020.jpg,bottom
0,19,20,879,images/class_019/img_000031_top_orig020.jpg,top
