session,new_class_id,original_class_id,image_id,path,side
0,7,8,349,images/class_007/img_000031_top_orig008.jpg,top
0,7,8,343,images/class_007/img_000025_top_orig008.jpg,top
0,7,8,346,images/class_007/img_000028_top_orig008.jpg,top
0,7,8,324,images/class_007/img_000006_bottom_orig008.jpg,bottom
0,7,8,359,images/class_007/img_000041_top_orig008.jpg,top
0,7,8,332,images/class_007/img_000014_bottom_orig008.jpg,bottom
0,7,8,351,images/class_007/img_000033_top_orig008.jpg,top
0,7,8,334,images/class_007/img_000016_bottom_orig008.jpg,bottom
0,7,8,360,images/class_007/img_000042_top_orig008.jpg,top
0,7,8,333,images/class_007/img_000015_bottom_orig008.jpg,bottom
0,7,8,340,images/class_007/img_000022_top_orig008.jpg,top
0,7,8,320,images/class_007/img_000002_bottom_orig008.jpg,bottom
0,7,8,322,images/class_007/img_000004_bottom_orig008.jpg,bottom
0,7,8,318,images/class_007/img_000000_bottom_orig008.jpg,bottom
0,7,8,353,images/class_007/img_000035_top_orig008.jpg,top
0,8,9,405,images/class_008/img_000044_top_orig009.jpg,top
0,8,9,369,images/class_008/img_000008_bottom_orig009.jpg,bottom
0,8,9,390,images/class_008/img_000029_top_orig009.jpg,top
0,8,9,370,images/class_008/img_000009_bottom_orig009.jpg,bottom
0,8,9,401,images/class_008/img_000040_top_orig009.jpg,top
0,8,9,394,images/class_008/img_000033_top_orig009.jpg,top
0,8,9,384,images/class_008/img_000023_bottom_orig009.jpg,bottom
0,8,9,406,images/class_008/img_000045_top_orig009.jpg,top
0,8,9,393,images/class_008/img_000032_top_orig009.jpg,top
0,8,9,400,images/class_008/img_000039_top_orig009.jpg,top
0,8,9,364,images/class_008/img_000003_bottom_orig009.jpg,bottom
0,8,9,376,images/class_008/img_000015_bottom_orig009.jpg,bottom
0,8,9,372,images/class_008/img_000011_bottom_orig009.jpg,bottom
0,8,9,363,images/class_008/img_000002_bottom_orig009.jpg,bottom
0,8,9,365,images/class_008/img_000004_bottom_orig009.jpg,bottom
0,8,9,397,images/class_008/img_000036_top_orig009.jpg,top
0,8,9,395,images/class_008/img_000034_top_orig009.jpg,top
0,8,9,385,images/class_008/img_000024_bottom_orig009.jpg,bottom
0,8,9,398,images/class_008/img_000037_top_orig009.jpg,top
0,8,9,380,images/class_008/img_000019_bottom_orig009.jpg,bottom
0,8,9,377,images/class_008/img_000016_bottom_orig009.jpg,bottom
0,8,9,383,images/class_008/img_000022_bottom_orig009.jpg,bottom
0,8,9,389,images/class_008/img_000028_top_orig009.jpg,top
0,8,9,396,images/class_008/img_000035_top_orig009.jpg,top
0,8,9,361,images/class_008/img_000000_bottom_orig009.jpg,bottom
0,9,10,446,images/class_009/img_000036_top_orig010.jpg,top
0,9,10,418,images/class_009/img_000008_bottom_orig010.jpg,bottom
0,9,10,432,images/class_009/img_000022_top_orig010.jpg,top
0,9,10,421,images/class_009/img_000011_bottom_orig010.jpg,bottom
0,9,10,431,images/class_009/img_000021_bottom_orig010.jpg,bottom
0,9,10,451,images/class_009/img_000041_top_orig010.jpg,top
0,9,10,449,images/class_009/img_000039_top_orig010.jpg,top
0,9,10,411,images/class_009/img_000001_bottom_orig010.jpg,bottom
0,9,10,410,images/class_009/img_000000_bottom_orig010.jpg,bottom
0,9,10,439,images/class_009/img_000029_top_orig010.jpg,top
0,9,10,443,images/class_009/img_000033_top_orig010.jpg,top
0,9,10,413,images/class_009/img_000003_bottom_orig010.jpg,bottom
0,9,10,452,images/class_009/img_000042_top_orig010.jpg,top
0,9,10,433,images/class_009/img_000023_top_orig010.jpg,top
0,9,10,412,images/class_009/img_000002_bottom_orig010.jpg,bottom
0,9,10,435,images/class_009/img_000025_top_orig010.jpg,top
0,9,10,445,images/class_009/img_000035_top_orig010.jpg,top
0,9,10,420,images/class_009/img_000010_bottom_orig010.jpg,bottom
0,9,10,444,images/class_009/img_000034_top_orig010.jpg,top
0,9,10,428,images/class_009/img_000018_bottom_orig010.jpg,bottom
0,9,10,416,images/class_009/img_000006_bottom_orig010.jpg,bottom
0,9,10,438,images/class_009/img_000028_top_orig010.jpg,top
0,9,10,422,images/class_009/img_000012_bottom_orig010.jpg,bottom
0,10,11,485,images/class_010/img_000030_top_orig011.jpg,top
0,10,11,491,images/class_010/img_000036_top_orig011.jpg,top
0,10,11,464,images/class_010/img_000009_bottom_orig011.jpg,bottom
0,10,11,499,images/class_010/img_000044_top_orig011.jpg,top
0,10,11,476,images/class_010/img_000021_top_orig011.jpg,top
0,10,11,475,images/class_010/img_000020_bottom_orig011.jpg,bottom
0,10,11,484,images/class_010/img_000029_top_orig011.jpg,top
0,10,11,498,images/class_010/img_000043_top_orig011.jpg,top
0,10,11,467,images/class_010/img_000012_bottom_orig011.jpg,bottom
0,10,11,497,images/class_010/img_000042_top_orig011.jpg,top
0,10,11,455,images/class_010/img_000000_bottom_orig011.jpg,bottom
0,10,11,486,images/class_010/img_000031_top_orig011.jpg,top
0,10,11,463,images/class_010/img_000008_bottom_orig011.jpg,bottom
0,10,11,477,images/class_010/img_000022_top_orig011.jpg,top
0,10,11,465,images/class_010/img_000010_bottom_orig011.jpg,bottom
0,10,11,459,images/class_010/img_000004_bottom_orig011.jpg,bottom
0,10,11,458,images/class_010/img_000003_bottom_orig011.jpg,bottom
0,10,11,494,images/class_010/img_000039_top_orig011.jpg,top
0,10,11,462,images/class_010/img_000007_bottom_orig011.jpg,bottom
0,10,11,474,images/class_010/img_000019_bottom_orig011.jpg,bottom
0,10,11,457,images/class_010/img_000002_bottom_orig011.jpg,bottom
0,10,11,478,images/class_010/img_000023_top_orig011.jpg,top
0,10,11,482,images/class_010/img_000027_top_orig011.jpg,top
0,11,12,503,images/class_011/img_000003_bottom_orig012.jpg,bottom
0,11,12,539,images/class_011/img_000039_top_orig012.jpg,top
0,11,12,527,images/class_011/img_000027_top_orig012.jpg,top
0,11,12,535,images/class_011/img_000035_top_orig012.jpg,top
0,11,12,520,images/class_011/img_000020_top_orig012.jpg,top
0,11,12,533,images/class_011/img_000033_top_orig012.jpg,top
0,11,12,525,images/class_011/img_000025_top_orig012.jpg,top
0,11,12,508,images/class_011/img_000008_bottom_orig012.jpg,bottom
0,11,12,518,images/class_011/img_000018_bottom_orig012.jpg,bottom
0,11,12,524,images/class_011/img_000024_top_orig012.jpg,top
0,11,12,526,images/class_011/img_000026_top_orig012.jpg,top
0,11,12,501,images/class_011/img_000001_bottom_orig012.jpg,bottom
0,11,12,523,images/class_011/img_000023_top_orig012.jpg,top
0,11,12,510,images/class_011/img_000010_bottom_orig012.jpg,bottom
0,11,12,509,images/class_011/img_000009_bottom_orig012.jpg,bottom
0,11,12,530,images/class_011/img_000030_top_orig012.jpg,top
0,11,12,515,images/class_011/img_000015_bottom_orig012.jpg,bottom
0,11,12,512,images/class_011/img_000012_bottom_orig012.jpg,bottom
0,11,12,519,images/class_011/img_000019_bottom_orig012.jpg,bottom
0,11,12,528,images/class_011/img_000028_top_orig012.jpg,top
0,11,12,505,images/class_011/img_000005_bottom_orig012.jpg,bottom
0,12,13,546,images/class_012/img_000005_bottom_orig013.jpg,bottom
0,12,13,562,images/class_012/img_000021_bottom_orig013.jpg,bottom
0,12,13,565,images/class_012/img_000024_bottom_orig013.jpg,bottom
0,12,13,591,images/class_012/img_000050_top_orig013.jpg,top
0,12,13,544,images/class_012/img_000003_bottom_orig013.jpg,bottom
0,12,13,571,images/class_012/img_000030_top_orig013.jpg,top
0,12,13,568,images/class_012/img_000027_top_orig013.jpg,top
0,12,13,542,images/class_012/img_000001_bottom_orig013.jpg,bottom
0,12,13,556,images/class_012/img_000015_bottom_orig013.jpg,bottom
0,12,13,548,images/class_012/img_000007_bottom_orig013.jpg,bottom
0,12,13,573,images/class_012/img_000032_top_orig013.jpg,top
0,12,13,590,images/class_012/img_000049_top_orig013.jpg,top
0,12,13,570,images/class_012/img_000029_top_orig013.jpg,top
0,12,13,541,images/class_012/img_000000_bottom_orig013.jpg,bottom
0,12,13,575,images/class_012/img_000034_top_orig013.jpg,top
0,12,13,557,images/class_012/img_000016_bottom_orig013.jpg,bottom
0,12,13,555,images/class_012/img_000014_bottom_orig013.jpg,bottom
0,12,13,579,images/class_012/img_000038_top_orig013.jpg,top
0,12,13,552,images/class_012/img_000011_bottom_orig013.jpg,bottom
0,12,13,559,images/class_012/img_000018_bottom_orig013.jpg,bottom
0,12,13,561,images/class_012/img_000020_bottom_orig013.jpg,bottom
0,12,13,572,images/class_012/img_000031_top_orig013.jpg,top
0,12,13,580,images/class_012/img_000039_top_orig013.jpg,top
0,12,13,586,images/class_012/img_000045_top_orig013.jpg,top
0,12,13,569,images/class_012/img_000028_top_orig013.jpg,top
0,12,13,582,images/class_012/img_000041_top_orig013.jpg,top
0,13,14,629,images/class_013/img_000037_top_orig014.jpg,top
0,13,14,635,images/class_013/img_000043_top_orig014.jpg,top
0,13,14,618,images/class_013/img_000026_top_orig014.jpg,top
0,13,14,619,images/class_013/img_000027_top_orig014.jpg,top
0,13,14,628,images/class_013/img_000036_top_orig014.jpg,top
0,13,14,601,images/class_013/img_000009_bottom_orig014.jpg,bottom
0,13,14,627,images/class_013/img_000035_top_orig014.jpg,top
0,13,14,623,images/class_013/img_000031_top_orig014.jpg,top
0,13,14,607,images/class_013/img_000015_bottom_orig014.jpg,bottom
0,13,14,597,images/class_013/img_000005_bottom_orig014.jpg,bottom
0,13,14,625,images/class_013/img_000033_top_orig014.jpg,top
0,13,14,626,images/class_013/img_000034_top_orig014.jpg,top
0,13,14,605,images/class_013/img_000013_bottom_orig014.jpg,bottom
0,13,14,622,images/class_013/img_000030_top_orig014.jpg,top
0,13,14,602,images/class_013/img_000010_bottom_orig014.jpg,bottom
0,13,14,612,images/class_013/img_000020_bottom_orig014.jpg,bottom
0,13,14,592,images/class_013/img_000000_bottom_orig014.jpg,bottom
0,13,14,595,images/class_013/img_000003_bottom_orig014.jpg,bottom
0,13,14,598,images/class_013/img_000006_bottom_orig014.jpg,bottom
0,13,14,596,images/class_013/img_000004_bottom_orig014.jpg,bottom
0,13,14,614,images/class_013/img_000022_top_orig014.jpg,top
0,13,14,600,images/class_013/img_000008_bottom_orig014.jpg,bottom
0,14,15,669,images/class_014/img_000033_top_orig015.jpg,top
0,14,15,666,images/class_014/img_000030_top_orig015.jpg,top
0,14,15,651,images/class_014/img_000015_bottom_orig015.jpg,bottom
0,14,15,660,images/class_014/img_000024_top_orig015.jpg,top
0,14,15,656,images/class_014/img_000020_top_orig015.jpg,top
0,14,15,672,images/class_014/img_000036_top_orig015.jpg,top
0,14,15,644,images/class_014/img_000008_bottom_orig015.jpg,bottom
0,14,15,653,images/class_014/img_000017_bottom_orig015.jpg,bottom
0,14,15,637,images/class_014/img_000001_bottom_orig015.jpg,bottom
0,14,15,652,images/class_014/img_000016_bottom_orig015.jpg,bottom
0,14,15,640,images/class_014/img_000004_bottom_orig015.jpg,bottom
0,14,15,673,images/class_014/img_000037_top_orig015.jpg,top
0,14,15,649,images/class_014/img_000013_bottom_orig015.jpg,bottom
0,14,15,661,images/class_014/img_000025_top_orig015.jpg,top
0,14,15,668,images/class_014/img_000032_top_orig015.jpg,top
0,14,15,650,images/class_014/img_000014_bottom_orig015.jpg,bottom
0,14,15,659,images/class_014/img_000023_top_orig015.jpg,top
0,14,15,643,images/class_014/img_000007_bottom_orig015.jpg,bottom
0,14,15,645,images/class_014/img_000009_bottom_orig015.jpg,bottom
0,14,15,662,images/class_014/img_000026_top_orig015.jpg,top
0,14,15,676,images/class_014/img_000040_top_orig015.jpg,top
0,15,16,689,images/class_015/img_000012_bottom_orig016.jpg,bottom
0,15,16,686,images/class_015/img_000009_bottom_orig016.jpg,bottom
0,15,16,703,images/class_015/img_000026_top_orig016.jpg,top
0,15,16,698,images/class_015/img_000021_top_orig016.jpg,top
0,15,16,682,images/class_015/img_000005_bottom_orig016.jpg,bottom
0,15,16,693,images/class_015/img_000016_bottom_orig016.jpg,bottom
0,15,16,707,images/class_015/img_000030_top_orig016.jpg,top
0,15,16,680,images/class_015/img_000003_bottom_orig016.jpg,bottom
0,15,16,711,images/class_015/img_000034_top_orig016.jpg,top
0,15,16,712,images/class_015/img_000035_top_orig016.jpg,top
0,15,16,685,images/class_015/img_000008_bottom_orig016.jpg,bottom
0,15,16,714,images/class_015/img_000037_top_orig016.jpg,top
0,15,16,678,images/class_015/img_000001_bottom_orig016.jpg,bottom
0,15,16,694,images/class_015/img_000017_bottom_orig016.jpg,bottom
0,15,16,691,images/class_015/img_000014_bottom_orig016.jpg,bottom
0,15,16,679,images/class_015/img_000002_bottom_orig016.jpg,bottom
0,15,16,710,images/class_015/img_000033_top_orig016.jpg,top
0,15,16,704,images/class_015/img_000027_top_orig016.jpg,top
0,15,16,708,images/class_015/img_000031_top_orig016.jpg,top
0,15,16,713,images/class_015/img_000036_top_orig016.jpg,top
0,15,16,697,images/class_015/img_000020_top_orig016.jpg,top
0,16,17,731,images/class_016/img_000013_bottom_orig017.jpg,bottom
0,16,17,737,images/class_016/img_000019_bottom_orig017.jpg,bottom
0,16,17,720,images/class_016/img_000002_bottom_orig017.jpg,bottom
0,16,17,745,images/class_016/img_000027_top_orig017.jpg,top
0,16,17,727,images/class_016/img_000009_bottom_orig017.jpg,bottom
0,16,17,746,images/class_016/img_000028_top_orig017.jpg,top
0,16,17,739,images/class_016/img_000021_top_orig017.jpg,top
0,16,17,726,images/class_016/img_000008_bottom_orig017.jpg,bottom
0,16,17,758,images/class_016/img_000040_top_orig017.jpg,top
0,16,17,718,images/class_016/img_000000_bottom_orig017.jpg,bottom
0,16,17,734,images/class_016/img_000016_bottom_orig017.jpg,bottom
0,16,17,736,images/class_016/img_000018_bottom_orig017.jpg,bottom
0,16,17,759,images/class_016/img_000041_top_orig017.jpg,top
0,16,17,748,images/class_016/img_000030_top_orig017.jpg,top
0,16,17,751,images/class_016/img_000033_top_orig017.jpg,top
0,16,17,721,images/class_016/img_000003_bottom_orig017.jpg,bottom
0,16,17,735,images/class_016/img_000017_bottom_orig017.jpg,bottom
0,16,17,757,images/class_016/img_000039_top_orig017.jpg,top
0,16,17,729,images/class_016/img_000011_bottom_orig017.jpg,bottom
0,16,17,741,images/class_016/img_000023_top_orig017.jpg,top
0,16,17,744,images/class_016/img_000026_top_orig017.jpg,top
0,17,18,793,images/class_017/img_000033_top_orig018.jpg,top
0,17,18,795,images/class_017/img_000035_top_orig018.jpg,top
0,17,18,778,images/class_017/img_000018_bottom_orig018.jpg,bottom
0,17,18,771,images/class_017/img_000011_bottom_orig018.jpg,bottom
0,17,18,788,images/class_017/img_000028_top_orig018.jpg,top
0,17,18,783,images/class_017/img_000023_top_orig018.jpg,top
0,17,18,770,images/class_017/img_000010_bottom_orig018.jpg,bottom
0,17,18,784,images/class_017/img_000024_top_orig018.jpg,top
0,17,18,773,images/class_017/img_000013_bottom_orig018.jpg,bottom
0,17,18,764,images/class_017/img_000004_bottom_orig018.jpg,bottom
0,17,18,772,images/class_017/img_000012_bottom_orig018.jpg,bottom
0,17,18,798,images/class_017/img_000038_top_orig018.jpg,top
0,17,18,802,images/class_017/img_000042_top_orig018.jpg,top
0,17,18,766,images/class_017/img_000006_bottom_orig018.jpg,bottom
0,17,18,790,images/class_017/img_000030_top_orig018.jpg,top
0,17,18,774,images/class_017/img_000014_bottom_orig018.jpg,bottom
0,17,18,768,images/class_017/img_000008_bottom_orig018.jpg,bottom
0,17,18,777,images/class_017/img_000017_bottom_orig018.jpg,bottom
0,17,18,801,images/class_017/img_000041_top_orig018.jpg,top
0,17,18,797,images/class_017/img_000037_top_orig018.jpg,top
0,17,18,792,images/class_017/img_000032_top_orig018.jpg,top
0,17,18,781,images/class_017/img_000021_bottom_orig018.jpg,bottom
0,18,19,820,images/class_018/img_000017_bottom_orig019.jpg,bottom
0,18,19,842,images/class_018/img_000039_top_orig019.jpg,top
0,18,19,830,images/class_018/img_000027_top_orig019.jpg,top
0,18,19,819,images/class_018/img_000016_bottom_orig019.jpg,bottom
0,18,19,831,images/class_018/img_000028_top_orig019.jpg,top
0,18,19,807,images/class_018/img_000004_bottom_orig019.jpg,bottom
0,18,19,841,images/class_018/img_000038_top_orig019.jpg,top
0,18,19,843,images/class_018/img_000040_top_orig019.jpg,top
0,18,19,822,images/class_018/img_000019_bottom_orig019.jpg,bottom
0,18,19,840,images/class_018/img_000037_top_orig019.jpg,top
0,18,19,815,images/class_018/img_000012_bottom_orig019.jpg,bottom
0,18,19,803,images/class_018/img_000000_bottom_orig019.jpg,bottom
0,18,19,832,images/class_018/img_000029_top_orig019.jpg,top
0,18,19,817,images/class_018/img_000014_bottom_orig019.jpg,bottom
0,18,19,811,images/class_018/img_000008_bottom_orig019.jpg,bottom
0,18,19,825,images/class_018/img_000022_top_orig019.jpg,top
